WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Subject Notes,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Estimates Start After
867,MHL,NGDPDPC,Marshall Islands,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2246.177,2244.328,2248.746,2251.503,2430.25,2649.922,2628.215,2651.696,2772.682,2825.874,2970.937,2918.184,2903.162,3064.308,3279.508,3427.478,3505.029,3435.91,3421.525,3703.558,3916.56,4055.975,4325.683,4070.617,4091.795,4306.205,4472.573,4631.746,4787.179,2018
682,MRT,NGDPDPC,Mauritania,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,898.741,1002.023,1026.904,852.513,872.712,912.587,904.326,854.319,812.206,773.412,673.361,641.849,634.588,711.709,796.923,963.498,1357.425,1425.466,1647.288,1475.591,1715.923,2012.828,1946.079,2072.492,1826.78,1668.065,1690.813,1747.753,1775.323,1872.593,1790.948,1781.526,1826.1,1913.47,1992.014,2038.538,2014
684,MUS,NGDPDPC,Mauritius,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1268.107,1186.583,1124.4,1179.733,1080.41,1085.141,1454.116,1827.431,2104.548,2146.046,2555.86,2781.631,3091.412,3148.796,3446.307,3902.222,3993.479,3703.632,3701.865,3859.149,4102.593,4026.943,4196.429,5005.417,5626.004,5516.198,5695.975,6574.664,8030.052,7318.126,8000.376,9197.043,9291.236,9637.016,10151.727,9258.563,9681.416,10485.014,11205.901,11090.429,8950.695,9629.778,10622.368,11166.758,11599.976,12037.727,2018
273,MEX,NGDPDPC,Mexico,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3373.691,4230.226,2998.612,2389.163,2755.25,2860.993,1939.625,2084.06,2499.43,2987.522,3459.505,4071.197,4636.602,5650.691,5854.389,3928.463,4412.092,5289.195,5481.387,6157.107,7157.84,7544.441,7593.17,7075.359,7484.508,8277.678,9068.26,9642.688,10016.556,8002.987,9271.392,10203.401,10241.76,10725.191,10928.957,9616.666,8744.535,9287.841,9687.013,9862.44,8069.104,8402.497,8707.954,9017.738,9329.814,9651.74,2019
868,FSM,NGDPDPC,Micronesia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2094.48,2060.874,1944.21,2054.62,2061.643,2179.424,2257.322,2277.946,2311.653,2268.897,2370.444,2413.778,2457.377,2531.364,2711.063,2887.354,3037.845,3201.395,3106.985,3126.553,3094.065,3249.573,3585.65,3928.14,4044.881,3854.743,3995.093,4094.924,4197.249,4302.132,4409.635,2018
921,MDA,NGDPDPC,Moldova,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,290.058,373.927,389.592,485.354,572.302,653.525,575.974,398.41,448.062,505.784,569.109,680.272,894.061,1031.422,1179.323,1526.379,2102.942,1890.647,2428.106,2930.062,3031.129,3307.351,3314.553,2715.782,2857.879,3478.523,4141.835,4458.192,4267.726,4527.331,4869.654,5257.721,5683.52,6134.308,2019
948,MNG,NGDPDPC,Mongolia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1506.243,1548.554,844.161,411.791,489.98,756.761,692.473,598.398,562.12,520.775,553.097,610.325,662.699,747.092,919.767,989.177,1321.606,1616.138,2109.269,1687.55,2602.373,3702.359,4281.33,4293.834,4081.015,3842.536,3576.817,3595.38,4056.729,4201.823,3989.927,4139.331,4397.502,4667.329,4932.424,5199.571,2019
943,MNE,NGDPDPC,Montenegro,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1596.628,1893.716,2081.045,2745.758,3379.643,3679.829,4429.802,5984.454,7396.665,6746.378,6694.168,7327.253,6590.58,7189.048,7389.894,6517.42,7031.531,7800.27,8854.776,8825.686,7933.433,9152.391,9738.627,10226.754,10715.349,11231.654,2019
686,MAR,NGDPDPC,Morocco,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1132.089,895.782,881.181,778.036,695.127,685.329,884.05,952.577,1102.828,1109.286,1248.809,1310.61,1343.358,1239.049,1369.643,1479.276,1612.853,1442.425,1519.174,1492.184,1373.92,1376.532,1453.941,1768.603,1999.125,2063.312,2242.729,2549.881,2946.926,2922.586,2896.564,3111.538,2979.738,3200.479,3259.721,2964.961,2995.677,3148.007,3348.136,3331.761,3121.381,3408.593,3553.173,3710.231,3875.58,4056.163,2018
688,MOZ,NGDPDPC,Mozambique,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",380.089,288.2,287.662,252.441,258.813,338.551,395.831,179.063,157.663,164.179,260.104,266.627,180.033,178.025,184.324,185.169,252.887,294.176,324.179,333.087,294.943,282.673,291.215,314.694,371.304,405.139,427.955,471.128,549.706,518.466,469.47,574.873,631.76,641.085,647.499,570.129,415.18,445.192,484.87,487.687,455.014,430.521,447.355,486.573,543.234,607.413,2015
518,MMR,NGDPDPC,Myanmar,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,116.913,144.003,170.704,155.506,149.431,190.163,228.696,256.269,285.385,372.744,528.312,635.983,779.318,1092.837,1168.5,1196.786,1244.184,1223.742,1163.794,1177.083,1271.677,1299.221,1332.552,1441.123,1566.894,1701.426,1848.696,2010.208,2015
728,NAM,NGDPDPC,Namibia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2109.532,2034.92,2070.995,1922.824,2100.279,2197.585,2126.349,2143.726,1837.305,1874.47,2139.706,1939.787,1811.249,2607.864,3440.966,3708.785,4007.733,4378.564,4198.55,4340.183,5410.977,5870.933,6038.862,5566.997,5560.169,5067.765,4621.898,5411.161,5609.911,5072.371,4051.93,4411.838,4754.34,4900.391,5061.51,5202.511,2019
836,NRU,NGDPDPC,Nauru,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3174.961,3167.648,3200.72,2470.84,3965.355,4587.75,4748.078,6529.397,9382.641,9103.519,8865.599,6994.054,7674.477,8152.257,9398.51,9365.095,8866.874,9865.064,10115.285,10201.818,10232.88,10182.553,2016
558,NPL,NGDPDPC,Nepal,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",131.802,150.625,148.732,158.983,164.329,166.829,177.522,180.139,207.729,205.175,205.989,219.595,194.2,202.946,206.434,218.561,220.04,233.955,227.839,229.842,239.365,241.952,241.688,252.299,286.157,317.736,346.945,391.344,470.452,478.173,592.369,703.044,698.466,715.89,743.099,792.553,777.148,911.444,1033.912,1078.556,1115.557,1165.82,1260.136,1349.085,1435.176,1526.579,2018
138,NLD,NGDPDPC,Netherlands,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",13750.491,11429.727,11013.574,10682.307,9904.974,10008.042,13875.191,16895.4,17956.109,17597.26,21581.579,22057.794,24191.955,23356.332,24935.531,29350.802,29084.068,26808.388,28018.706,28393.845,26327.867,26996.172,29401.976,35814.268,40477.3,42054.884,44936.006,51880.384,58015.396,52807.447,51165.823,54342.114,50175.559,52276.986,53026.478,45302.804,46165.177,48799.874,53224.694,52646.193,51289.571,58029.3,60538.574,62735.614,64756.17,66877.494,2019
196,NZL,NGDPDPC,New Zealand,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",7245.142,7501.282,7368.782,7062.61,6958.997,6941.815,8371.493,11186.794,13640.354,13090.732,13440.271,12428.105,11753.497,12535.461,14599.474,16925.164,18495.947,18212.111,14879.766,15335.943,14025.061,13663.72,15703.29,20475.944,24844.568,27370.861,26222.711,31933.283,31802.779,28287.368,33388.889,38109.666,39701.438,42075.424,44333.574,38281.722,39599.18,42526.111,42602.538,41666.635,38675.319,41793.281,43192.925,44901.869,46427.898,48042.979,2019
278,NIC,NGDPDPC,Nicaragua,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,898.199,935.34,947.14,940.143,973.071,999.413,1030.74,1054.66,1011.904,1010.231,1077.784,1152.801,1224.724,1326.658,1498.88,1444.941,1506.073,1629.968,1734.794,1790.431,1916.77,2036.931,2099.585,2156.145,2022.142,1920.291,1832.499,1828.433,1867.47,1894.341,1917.83,1952.542,2017
692,NER,NGDPDPC,Niger,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",613.198,513.18,460.944,398.103,311.918,297.638,381.035,433.053,428.659,397.173,438.031,396.726,395.397,344.496,211.732,242.792,244.855,225.28,250.997,232.418,197.92,208.378,228.075,268.281,286.359,321.9,336.298,390.329,478.448,463.552,477.257,512.503,530.077,552.575,564.74,484.215,497.965,517.792,572.687,553.916,535.831,567.395,628.739,686.747,718.438,748.471,2009
694,NGA,NGDPDPC,Nigeria,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,652.915,615.663,521.905,553.126,760.992,1224.938,1560.382,1655.818,1802.587,481.951,554.64,583.187,730.836,780.399,963.236,1221.651,1563.031,1791.823,2197.776,1927.476,2328.425,2543.504,2756.41,2998.068,3222.691,2718.586,2176.001,1968.563,2032.727,2229.854,2148.91,2208.501,2451.523,2709.131,2990.515,3296.763,2012
962,MKD,NGDPDPC,North Macedonia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1263.863,1383.543,1824.418,2387.158,2348.109,1980.429,1888.755,1931.989,1878.237,1839.616,1974.061,2440.813,2796.622,3071.897,3359.608,4076.296,4838.148,4579.092,4576.228,5097.26,4728.373,5239.649,5498.612,4860.422,5152.966,5462.379,6085.758,6109.025,6018.782,6933.071,7463.561,7959.641,8442.32,8923.656,2019
142,NOR,NGDPDPC,Norway,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",15746.262,15484.681,15196.29,14906.174,14968.787,15728.224,18853.07,22445.038,24143.118,24245.447,28187.181,28514.498,30432.89,27880.632,29236.375,34790.001,37225.29,36561.409,34717.064,36278.339,38047.948,38494.685,42997.959,50046.34,57512.221,66687.757,73970.24,84915.639,96563.223,79746.888,87356.193,100197.171,101129.905,102576.68,96657.575,74115.155,70223.817,75306.667,81549.977,75294.428,67988.591,76408.025,79684.257,82401.294,84700.109,87286.107,2018
449,OMN,NGDPDPC,Oman,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",4674.114,5251.746,5510.962,5363.892,5517.394,6129.204,4548.852,4488.916,4362.946,4605.009,6340.52,5937.75,6292.658,6102.666,6116.027,6355.283,6864.964,6965.197,6037.746,6605.919,8120.715,7961.211,8108.723,8565.258,9635.825,11873.176,13938.207,15436.806,21866.269,16784.913,19774.797,22726.637,23282.204,21920.148,21814.151,18243.808,16332.369,17045.148,19092.532,18198.309,14423.369,14674.534,15803.935,16126.323,16485.404,16791.703,2018
564,PAK,NGDPDPC,Pakistan,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",384.902,442.247,469.517,426.125,450.053,438.018,436.749,444.693,499.054,507.269,494.774,549.918,564.456,582.256,572.263,652.368,664.776,639.935,622.117,575.697,582.942,553.176,546.605,612.898,705.39,772.293,883.483,963.509,1030.764,993.725,1029.165,1216.748,1247.102,1263.594,1310.165,1422.923,1436.368,1544.17,1557.888,1348.676,n/a,n/a,n/a,n/a,n/a,n/a,2020
565,PLW,NGDPDPC,Palau,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,7728.126,8169.92,8429.274,7889.77,8397.667,9317.035,9598.918,10069.096,10438.445,9856.359,10044.331,10782.077,12013.094,12877.946,14039.657,15787.599,16600.918,16062.306,16264.856,16064.018,14232.72,13179.499,14536.987,16347.418,16806.44,17312.297,2018
283,PAN,NGDPDPC,Panama,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2071.041,2288.369,2469.136,2477.122,2527.53,2614.785,2658.349,2613.099,2211.665,2171.726,2312.985,2489.709,2770.951,2963.32,3095.157,3099.915,3580.929,3791.269,4027.322,4136.061,4111.712,4094.966,4172.689,4312.62,4638.716,4965.212,5401.562,6127.034,7110.228,7532.399,8039.764,9314.686,10674.486,11841.894,12756.953,13606.595,14344.087,15182.284,15660.392,15834.039,14090.496,14390.011,14981.827,15730.918,16517.464,17343.337,2019
853,PNG,NGDPDPC,Papua New Guinea,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1380.844,1319.408,1223.39,1194.658,1079.594,975.967,1039.809,1159.833,1565.167,1455.035,1265.882,1444.104,1546.581,1713.713,1834.984,1581.631,1639.773,1527.441,1138.365,1013.232,1007.517,862.099,814.701,995.275,1111.943,1269.526,1411.902,1576.159,1883.527,1833.09,2132.185,2552.043,2865.783,2800.173,2992.711,2742.919,2567.582,2755.488,2853.236,2884.328,2651.519,2595.614,2608.441,2692.412,2755.567,2826.204,2014
288,PRY,NGDPDPC,Paraguay,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1299.661,1608.463,1636.527,1762.992,1390.886,1154.145,1335.761,1084.695,1392.417,977.835,1185.277,1585.242,1592.055,1580.207,1681.396,1897.134,2008.188,2003.578,1824.648,1706.395,1675.793,1577.681,1312.083,1377.521,1693.886,1857.78,2285.125,2988.684,4047.709,3621.686,4326.222,5295.439,5155.169,5905.732,6050.051,5353.064,5259.916,5609.848,5725.902,5233.389,4909.394,5207.024,5523.76,5832.948,6118.499,6392.64,2018
293,PER,NGDPDPC,Peru,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1164.828,1373.068,1332.455,1011.725,1018.785,861.599,1263.729,2040.65,1579.545,1908.456,1301.465,1530.736,1562.58,1487.861,1839.228,2147.428,2193.686,2272.351,2141.114,1903.93,1940.238,1935.546,2017.765,2159.744,2408.091,2669.214,3106.719,3587.798,4226.544,4170.442,5055.04,5738.131,6400.396,6631.331,6565.41,6141.428,6173.165,6728.72,7003.52,6957.864,5844.692,6229.416,6570.938,6931.884,7235.48,7542.164,2018
566,PHL,NGDPDPC,Philippines,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",782.835,838.764,852.567,743.648,685.657,652.559,621.679,674.106,752.333,825.771,837.758,839.778,956.282,958.368,1103.503,1246.729,1325.489,1287.257,993.192,1117.86,1087.287,1003.957,1050.297,1062.619,1137.068,1261.267,1470.825,1764.683,2011.633,1923.674,2237.157,2473.249,2721.252,2903.189,2995.504,3039.234,3107.646,3153.314,3279.519,3511.935,3372.529,3601.872,3858.228,4151.207,4466.105,4805.836,2019
964,POL,NGDPDPC,Poland,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",1591.91,1494.896,1799.918,2052.913,2038.025,1896.081,1961.676,1687.804,1815.815,1768.606,1625.844,2101.345,2311.094,2347.117,2687.41,3605.161,4058.183,4067.962,4450.329,4339.597,4476.245,4978.051,5195.281,5691.335,6684.461,8019.727,9034.663,11264.139,14000.828,11541.072,12601.794,13886.869,13158.233,13777.566,14342.746,12566.085,12427.708,13871.569,15460.782,15600.657,15303.544,16739.725,18253.588,19804.107,21285.248,22720.365,2019
182,PRT,NGDPDPC,Portugal,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",3338.764,3296.654,3095.096,2838.655,2596.075,2716.645,3774.582,4724.451,5532.62,5977.577,7957.244,9026.301,10863.487,9547.643,9977.615,11787.315,12187.569,11594.766,12216.689,12487.712,11531.458,11734.869,12927.593,15793.863,18055.869,18790.561,19840.474,22813.654,24946.242,23126.188,22539.038,23213.126,20576.825,21653.505,22109.318,19252.015,19986.362,21482.856,23472.266,23132.455,21608.349,25096.951,26963.996,28338.357,29463.122,30516.887,2019
359,PRI,NGDPDPC,Puerto Rico,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",4507.15,4940.784,5146.929,5257.186,5777.438,6058.641,6495.499,6987.398,7579.339,8094.29,8675.576,9093.48,9687.443,10255.532,10942.949,11667.589,12305.024,12968.394,14430.159,15293.182,16192.127,18243.709,18972.77,19820.208,20988.989,21959.317,22935.951,23664.874,24898.335,25768.726,26435.742,27278.853,27944.742,28513.15,28981.343,29755.35,30585.55,31590.97,31603.406,32595.173,30113.312,31206.63,32217.075,33015.719,33699.482,34407.542,2018
453,QAT,NGDPDPC,Qatar,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",27242.483,27819.566,22657.373,18003.756,17496.536,15495.701,11644.458,11773.23,10853.896,11039.938,13150.172,11500.519,13038.976,11797.162,12009.396,13689.653,15143.479,18841.6,15421.783,19689.651,30461.311,28600.029,30701.131,35919.758,42548.115,54357.783,60591.776,65934.266,72484.634,53822.909,69796.138,96827.857,101933.117,99180.39,93054.141,66346.96,57965.392,59127.493,66421.617,62918.848,52751.108,55417.223,58955.878,61365.151,64420.24,67498.934,2018
968,ROU,NGDPDPC,Romania,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",2052.081,2450.352,2441.211,2125.157,1710.302,2101.997,2264.368,2517.949,2593.057,2314.744,1641.855,1241.063,847.68,1147.325,1317.048,1563.117,1565.472,1571.689,1885.349,1600.881,1661.714,1802.675,2113.596,2672.811,3483.726,4604.45,5740.402,8262.407,10385.848,8517.598,8190.571,9081.724,8518.923,9537.82,10004.876,8950.463,9538.926,10776.672,12371.659,12887.06,12813.105,14916.085,16130.318,17368.801,18581.426,19839.743,2019
922,RUS,NGDPDPC,Russia,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,618.067,1322.006,1979.411,2264.343,2787.022,2935.03,1949.801,1427.307,1901.956,2255.253,2552.788,3197.573,4403.962,5708.838,7426.005,9761.368,12464.244,9156.97,11431.148,14306.432,15287.979,15928.699,14007.516,9257.93,8723.521,10723.99,11344.983,11601.418,9972.495,10792.468,11334.655,11861.393,12393.206,12973.272,2019
714,RWA,NGDPDPC,Rwanda,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",246.832,270.249,277.906,286.046,267.553,307.388,336.618,361.179,373.315,376.967,352.159,252.037,267.285,274.716,188.382,206.781,226.723,291.413,285.211,239.568,223.143,212.113,206.57,222.518,244.043,294.344,369.716,443.725,547.499,587.036,614.796,677.595,732.078,733.789,751.989,759.764,759.492,784.138,795.755,816.358,823.402,819.648,864.67,935.864,999.116,1056.768,2012
862,WSM,NGDPDPC,Samoa,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,1614.339,1471.194,1513.028,1518.369,1597.359,1878.658,2283.059,2636.338,2778.539,3042.881,3640.073,3264.699,3566.513,3933.418,4022.096,4037.654,3937.707,4073.682,4081.697,4210.36,4192.593,4230.585,4083.806,4052.967,4210.77,4357.221,4510.206,4667.347,2016
135,SMR,NGDPDPC,San Marino,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,72991.531,79110.201,67011.543,60426.235,57512.891,50336.185,51986.532,51234.869,43068.693,44308.666,45887.687,49477.281,47621.707,41682.813,44676.329,46272.675,47201.966,47759.261,48683.51,2018
716,STP,NGDPDPC,São Tomé and Príncipe,"Gross domestic product per capita, current prices",GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.,U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",775.709,931.011,876.128,800.45,812.985,837.601,1142.825,1111.67,922.926,892.384,1050.252,920.765,788.501,1033.02,1058.931,820.593,1050.097,700.969,541.273,568.499,550.516,505.213,552.891,647.954,692.685,809.407,839.546,885.101,1125.875,1098.369,1128.309,1302.775,1380.112,1619.708,1826.92,1623.805,1737.727,1842.326,1988.722,1980.348,1911.886,2132.979,2299.637,2437.876,2574.105,2716.074,2011
